"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"subjectkey","GUID","","Required","The NDAR Global Unique Identifier (GUID) for research subject","NDAR*","",""
"src_subject_id","String","45","Required","Subject ID how it's defined in lab/project","","",""
"interview_date","Date","","Required","Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY","","",""
"interview_age","Integer","","Required","Age in months at the time of the interview/test/sampling/imaging.","0::1440","Age is rounded to chronological month. If the research participant is 15-days-old at time of interview, the appropriate value would be 0 months. If the participant is 16-days-old, the value would be 1 month.",""
"comments_misc","String","4000","Recommended","Miscellaneous comments on study, interview, methodology relevant to this form data","","","ravens_cmt,version"
"sex","String","20","Required","Sex of subject at birth","M;F; O; NR","M = Male; F = Female; O=Other; NR = Not reported","gender"
"currschool","String","255","Recommended","Current school","","",""
"currgradelevel","String","50","Recommended","Current grade level","","",""
"totaltime","String","20","Recommended","Total time taken for testing","","","ravens_col_time"
"rv_a1_answer","Integer","","Recommended","Answer provided for A1","1::6;444;555;999","444 = Missing; 555 = Not applicable/Not asked","A1"
"rv_a1_score","Integer","","Recommended","Score calculated for A1","0;1;444;555;999","0= Incorrect; 1 = Correct; 444 = Missing; 555 = Not applicable/Not asked","SA1"
"rv_a2_answer","Integer","","Recommended","Answer provided for A2","1::6;444;555;999","444 = Missing; 555 = Not applicable/Not asked","A2"
"rv_a2_score","Integer","","Recommended","Score calculated for A2","0;1;444;555;999","0= Incorrect; 1 = Correct; 444 = Missing; 555 = Not applicable/Not asked","SA2"
"rv_a3_answer","Integer","","Recommended","Answer provided for A3","1::6;444;555;999","444 = Missing; 555 = Not applicable/Not asked","A3"
"rv_a3_score","Integer","","Recommended","Score calculated for A3","0;1;444;555;999","0= Incorrect; 1 = Correct; 444 = Missing; 555 = Not applicable/Not asked","SA3"
"rv_a4_answer","Integer","","Recommended","Answer provided for A4","1::6;444;555;999","444 = Missing; 555 = Not applicable/Not asked","A4"
"rv_a4_score","Integer","","Recommended","Score calculated for A4","0;1;444;555;999","0= Incorrect; 1 = Correct; 444 = Missing; 555 = Not applicable/Not asked","SA4"
"rv_a5_answer","Integer","","Recommended","Answer provided for A5","1::6;444;555;999","444 = Missing; 555 = Not applicable/Not asked","A5"
"rv_a5_score","Integer","","Recommended","Score calculated for A5","0;1;444;555;999","0= Incorrect; 1 = Correct; 444 = Missing; 555 = Not applicable/Not asked","SA5"
"rv_a6_answer","Integer","","Recommended","Answer provided for A6","1::6;444;555;999","444 = Missing; 555 = Not applicable/Not asked","A6"
"rv_a6_score","Integer","","Recommended","Score calculated for A6","0;1;444;555;999","0= Incorrect; 1 = Correct; 444 = Missing; 555 = Not applicable/Not asked","SA6"
"rv_a7_answer","Integer","","Recommended","Answer provided for A7","1::6;444;555;999","444 = Missing; 555 = Not applicable/Not asked","A7"
"rv_a7_score","Integer","","Recommended","Score calculated for A7","0;1;444;555;999","0= Incorrect; 1 = Correct; 444 = Missing; 555 = Not applicable/Not asked","SA7"
"rv_a8_answer","Integer","","Recommended","Answer provided for A8","1::6;444;555;999","444 = Missing; 555 = Not applicable/Not asked","A8"
"rv_a8_score","Integer","","Recommended","Score calculated for A8","0;1;444;555;999","0= Incorrect; 1 = Correct; 444 = Missing; 555 = Not applicable/Not asked","SA8"
"rv_a9_answer","Integer","","Recommended","Answer provided for A9","1::6;444;555;999","444 = Missing; 555 = Not applicable/Not asked","A9"
"rv_a9_score","Integer","","Recommended","Score calculated for A9","0;1;444;555;999","0= Incorrect; 1 = Correct; 444 = Missing; 555 = Not applicable/Not asked","SA9"
"rv_a10_answer","Integer","","Recommended","Answer provided for A10","1::6;444;555;999","444 = Missing; 555 = Not applicable/Not asked","A10"
"rv_a10_score","Integer","","Recommended","Score calculated for A10","0;1;444;555;999","0= Incorrect; 1 = Correct; 444 = Missing; 555 = Not applicable/Not asked","SA10"
"rv_a11_answer","Integer","","Recommended","Answer provided for A11","1::6;444;555;999","444 = Missing; 555 = Not applicable/Not asked","A11"
"rv_a11_score","Integer","","Recommended","Score calculated for A11","0;1;444;555;999","0= Incorrect; 1 = Correct; 444 = Missing; 555 = Not applicable/Not asked","SA11"
"rv_a12_answer","Integer","","Recommended","Answer provided for A12","1::6;444;555;999","444 = Missing; 555 = Not applicable/Not asked","A12"
"rv_a12_score","Integer","","Recommended","Score calculated for A12","0;1;444;555;999","0= Incorrect; 1 = Correct; 444 = Missing; 555 = Not applicable/Not asked","SA12"
"rv_ab1_answer","Integer","","Recommended","Answer provided for Ab1","1::6;444;555;999","444 = Missing; 555 = Not applicable/Not asked","Ab1"
"rv_ab1_score","Integer","","Recommended","Score provided for Ab1","0;1;444;555;999","0 = Incorrect; 1 = Correct; 444 = Missing; 555 = Not applicable/Not asked","SAb1"
"rv_ab2_answer","Integer","","Recommended","Answer provided for Ab2","1::6;444;555;999","444 = Missing; 555 = Not applicable/Not asked","Ab2"
"rv_ab2_score","Integer","","Recommended","Score provided for Ab2","0;1;444;555;999","0 = Incorrect; 1 = Correct; 444 = Missing; 555 = Not applicable/Not asked","SAb2"
"rv_ab3_answer","Integer","","Recommended","Answer provided for Ab3","1::6;444;555;999","444 = Missing; 555 = Not applicable/Not asked","Ab3"
"rv_ab3_score","Integer","","Recommended","Score provided for Ab3","0;1;444;555;999","0 = Incorrect; 1 = Correct; 444 = Missing; 555 = Not applicable/Not asked","SAb3"
"rv_ab4_answer","Integer","","Recommended","Answer provided for Ab4","1::6;444;555;999","444 = Missing; 555 = Not applicable/Not asked","Ab4"
"rv_ab4_score","Integer","","Recommended","Score provided for Ab4","0;1;444;555;999","0 = Incorrect; 1 = Correct; 444 = Missing; 555 = Not applicable/Not asked","SAb4"
"rv_ab5_answer","Integer","","Recommended","Answer provided for Ab5","1::6;444;555;999","444 = Missing; 555 = Not applicable/Not asked","Ab5"
"rv_ab5_score","Integer","","Recommended","Score provided for Ab5","0;1;444;555;999","0 = Incorrect; 1 = Correct; 444 = Missing; 555 = Not applicable/Not asked","SAb5"
"rv_ab6_answer","Integer","","Recommended","Answer provided for Ab6","1::6;444;555;999","444 = Missing; 555 = Not applicable/Not asked","Ab6"
"rv_ab6_score","Integer","","Recommended","Score provided for Ab6","0;1;444;555;999","0 = Incorrect; 1 = Correct; 444 = Missing; 555 = Not applicable/Not asked","SAb6"
"rv_ab7_answer","Integer","","Recommended","Answer provided for Ab7","1::6;444;555;999","444 = Missing; 555 = Not applicable/Not asked","Ab7"
"rv_ab7_score","Integer","","Recommended","Score provided for Ab7","0;1;444;555;999","0 = Incorrect; 1 = Correct; 444 = Missing; 555 = Not applicable/Not asked","SAb7"
"rv_ab8_answer","Integer","","Recommended","Answer provided for Ab8","1::6;444;555;999","444 = Missing; 555 = Not applicable/Not asked","Ab8"
"rv_ab8_score","Integer","","Recommended","Score provided for Ab8","0;1;444;555;999","0 = Incorrect; 1 = Correct; 444 = Missing; 555 = Not applicable/Not asked","SAb8"
"rv_ab9_answer","Integer","","Recommended","Answer provided for Ab9","1::6;444;555;999","444 = Missing; 555 = Not applicable/Not asked","Ab9"
"rv_ab9_score","Integer","","Recommended","Score provided for Ab9","0;1;444;555;999","0 = Incorrect; 1 = Correct; 444 = Missing; 555 = Not applicable/Not asked","SAb9"
"rv_ab10_answer","Integer","","Recommended","Answer provided for Ab10","1::6;444;555;999","444 = Missing; 555 = Not applicable/Not asked","Ab10"
"rv_ab10_score","Integer","","Recommended","Score provided for Ab10","0;1;444;555;999","0 = Incorrect; 1 = Correct; 444 = Missing; 555 = Not applicable/Not asked","SAb10"
"rv_ab11_answer","Integer","","Recommended","Answer provided for Ab11","1::6;444;555;999","444 = Missing; 555 = Not applicable/Not asked","Ab11"
"rv_ab11_score","Integer","","Recommended","Score provided for Ab11","0;1;444;555;999","0 = Incorrect; 1 = Correct; 444 = Missing; 555 = Not applicable/Not asked","SAb11"
"rv_ab12_answer","Integer","","Recommended","Answer provided for Ab12","1::6;444;555;999","444 = Missing; 555 = Not applicable/Not asked","Ab12"
"rv_ab12_score","Integer","","Recommended","Score provided for Ab12","0;1;444;555;999","0 = Incorrect; 1 = Correct; 444 = Missing; 555 = Not applicable/Not asked","SAb12"
"rv_b1_answer","Integer","","Recommended","Answer provided for B1","1::6;444;555;999","444 = Missing; 555 = Not applicable/Not asked","B1"
"rv_b1_score","Integer","","Recommended","Score provided for B1","0;1;444;555;999","0= Incorrect; 1 = Correct; 444 = Missing; 555 = Not applicable/Not asked","SB1"
"rv_b2_answer","Integer","","Recommended","Answer provided for B2","1::6;444;555;999","444 = Missing; 555 = Not applicable/Not asked","B2"
"rv_b2_score","Integer","","Recommended","Score provided for B2","0;1;444;555;999","0= Incorrect; 1 = Correct; 444 = Missing; 555 = Not applicable/Not asked","SB2"
"rv_b3_answer","Integer","","Recommended","Answer provided for B3","1::6;444;555;999","444 = Missing; 555 = Not applicable/Not asked","B3"
"rv_b3_score","Integer","","Recommended","Score provided for B3","0;1;444;555;999","0= Incorrect; 1 = Correct; 444 = Missing; 555 = Not applicable/Not asked","SB3"
"rv_b4_answer","Integer","","Recommended","Answer provided for B4","1::6;444;555;999","444 = Missing; 555 = Not applicable/Not asked","B4"
"rv_b4_score","Integer","","Recommended","Score provided for B4","0;1;444;555;999","0= Incorrect; 1 = Correct; 444 = Missing; 555 = Not applicable/Not asked","SB4"
"rv_b5_answer","Integer","","Recommended","Answer provided for B5","1::6;444;555;999","444 = Missing; 555 = Not applicable/Not asked","B5"
"rv_b5_score","Integer","","Recommended","Score provided for B5","0;1;444;555;999","0= Incorrect; 1 = Correct; 444 = Missing; 555 = Not applicable/Not asked","SB5"
"rv_b6_answer","Integer","","Recommended","Answer provided for B6","1::6;444;555;999","444 = Missing; 555 = Not applicable/Not asked","B6"
"rv_b6_score","Integer","","Recommended","Score provided for B6","0;1;444;555;999","0= Incorrect; 1 = Correct; 444 = Missing; 555 = Not applicable/Not asked","SB6"
"rv_b7_answer","Integer","","Recommended","Answer provided for B7","1::6;444;555;999","444 = Missing; 555 = Not applicable/Not asked","B7"
"rv_b7_score","Integer","","Recommended","Score provided for B7","0;1;444;555;999","0= Incorrect; 1 = Correct; 444 = Missing; 555 = Not applicable/Not asked","SB7"
"rv_b8_answer","Integer","","Recommended","Answer provided for B8","1::6;444;555;999","444 = Missing; 555 = Not applicable/Not asked","B8"
"rv_b8_score","Integer","","Recommended","Score provided for B8","0;1;444;555;999","0= Incorrect; 1 = Correct; 444 = Missing; 555 = Not applicable/Not asked","SB8"
"rv_b9_answer","Integer","","Recommended","Answer provided for B9","1::6;444;555;999","444 = Missing; 555 = Not applicable/Not asked","B9"
"rv_b9_score","Integer","","Recommended","Score provided for B9","0;1;444;555;999","0= Incorrect; 1 = Correct; 444 = Missing; 555 = Not applicable/Not asked","SB9"
"rv_b10_answer","Integer","","Recommended","Answer provided for B10","1::6;444;555;999","444 = Missing; 555 = Not applicable/Not asked","B10"
"rv_b10_score","Integer","","Recommended","Score provided for B10","0;1;444;555;999","0= Incorrect; 1 = Correct; 444 = Missing; 555 = Not applicable/Not asked","SB10"
"rv_b11_answer","Integer","","Recommended","Answer provided for B11","1::6;444;555;999","444 = Missing; 555 = Not applicable/Not asked","B11"
