"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"subjectkey","GUID","","Required","The NDAR Global Unique Identifier (GUID) for research subject","NDAR*","",""
"src_subject_id","String","45","Required","Subject ID how it's defined in lab/project","","",""
"interview_date","Date","","Required","Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY","","",""
"interview_age","Integer","","Required","Age in months at the time of the interview/test/sampling/imaging.","0::1440","Age is rounded to chronological month. If the research participant is 15-days-old at time of interview, the appropriate value would be 0 months. If the participant is 16-days-old, the value would be 1 month.",""
"sex","String","20","Required","Sex of subject at birth","M;F; O; NR","M = Male; F = Female; O=Other; NR = Not reported",""
"closedbody01","Integer","","Recommended","Trial 1 Closed Body 1-estimated gap for body to pass through; doors opening from closed position","0::150","Unit in centimeters",""
"closedbody02","Integer","","Recommended","Trial 2 Closed Body 2-estimated gap for body to pass through; doors opening from closed position","0::150","Unit in centimeters",""
"closedball01","Integer","","Recommended","Trial 1 Closed Object 1-estimated gap for yoga ball to pass through; doors opening from closed position","0::150","Unit in centimeters",""
"closedball02","Integer","","Recommended","Trial 2 Closed Object 2-estimated gap for yoga ball to pass through; doors opening from closed position","0::150","Unit in centimeters",""
"openbody01","Integer","","Recommended","Trial 1 Open Body 1-estimated gap for body to pass through; doors closing from open position","0::150","Unit in centimeters",""
"openbody02","Integer","","Recommended","Trial 2 Open Body 2-estimated gap for body to pass through; doors closing from open position","0::150","Unit in centimeters",""
"openball01","Integer","","Recommended","Trial 1 Open Object 1-estimated gap for yoga ball to pass through; doors closing from open position","0::150","Unit in centimeters",""
"openball02","Integer","","Recommended","Trial 2 Open Object 2-estimated gap for yoga ball to pass through; doors closing from open position","0::150","Unit in centimeters",""
"order01","Integer","","Recommended","Order Closed Body-order in which closed body trial was conducted based on randomization","1::4","Both trials conducted using same order (order01, order02, order03, order04)",""
"order02","Integer","","Recommended","Order Closed Object-order in which closed object trial was conducted based on randomization","1::4","Both trials conducted using same order (order01, order02, order03, order04)",""
"order03","Integer","","Recommended","Order Open Body-order in which open body trial was conducted based on randomization","1::4","Both trials conducted using same order (order01, order02, order03, order04)",""
"order04","Integer","","Recommended","Order Open Object-order in which open object trial was conducted based on randomization","1::4","Both trials conducted using same order (order01, order02, order03, order04)",""
