"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"subjectkey","GUID","","Required","The NDAR Global Unique Identifier (GUID) for research subject","NDAR*","",""
"src_subject_id","String","45","Required","Subject ID how it's defined in lab/project","","",""
"interview_date","Date","","Required","Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY","","",""
"interview_age","Integer","","Required","Age in months at the time of the interview/test/sampling/imaging.","0::1440","Age is rounded to chronological month. If the research participant is 15-days-old at time of interview, the appropriate value would be 0 months. If the participant is 16-days-old, the value would be 1 month.",""
"sex","String","20","Required","Sex of subject at birth","M;F; O; NR","M = Male; F = Female; O=Other; NR = Not reported",""
"aai_1","Integer","","Recommended","I compare aspects of my appearance to others.","0::4","0 = Not at all; 1 = A little; 2 = Often; 3 = A lot; 4 = All the time",""
"aai_2","Integer","","Recommended","I check my appearance (e.g., in mirrors, by touching with my fingers, or by taking photos of myself).","0::4","0 = Not at all; 1 = A little; 2 = Often; 3 = A lot; 4 = All the time",""
"aai_3","Integer","","Recommended","I avoid situations or people because of my appearance.","0::4","0 = Not at all; 1 = A little; 2 = Often; 3 = A lot; 4 = All the time",""
"aai_4","Integer","","Recommended","I brood about past events or reasons to explain why I look the way I do.","0::4","0 = Not at all; 1 = A little; 2 = Often; 3 = A lot; 4 = All the time",""
"aai_5","Integer","","Recommended","I think about how to camouflage or alter my appearance.","0::4","0 = Not at all; 1 = A little; 2 = Often; 3 = A lot; 4 = All the time",""
"aai_6","Integer","","Recommended","I am focussed on how I feel I look, rather than on my own surroundings.","0::4","0 = Not at all; 1 = A little; 2 = Often; 3 = A lot; 4 = All the time",""
"aai_7","Integer","","Recommended","I avoid reflective surfaces, photos, or videos of myself.","0::4","0 = Not at all; 1 = A little; 2 = Often; 3 = A lot; 4 = All the time",""
"aai_8","Integer","","Recommended","I discuss my appearance with others or question them about it.","0::4","0 = Not at all; 1 = A little; 2 = Often; 3 = A lot; 4 = All the time",""
"aai_9","Integer","","Recommended","I try to camouflage or alter aspects of my appearance.","0::4","0 = Not at all; 1 = A little; 2 = Often; 3 = A lot; 4 = All the time",""
"aai_10","Integer","","Recommended","I try to prevent people from seeing aspects of my appearance within particular situations (e.g., by changing my posture, avoiding bright lights)","0::4","0 = Not at all; 1 = A little; 2 = Often; 3 = A lot; 4 = All the time",""
"aai_total_score","Float","","Recommended","Total Raw Score","","sums: 1, 2, 3, 4, 5, 6, 7, 8, 9, 10",""
"aai_avoidance_score","Float","","Recommended","Avoidance Score","","sums: 1, 3, 4, 7, 9, 10",""
"aai_threat_monitoring_score","Float","","Recommended","Threat Monitoring Score","","sums: 2, 4, 6, 8",""
"respondent","String","20","Recommended","Respondent","Mother;Father;Parent;Guardian;Teacher;Child;Self;Caregiver;Partner;Other;Biological mom;Biological dad;Adoptive mom;Adoptive dad;Grandparent;Other caregiver;NA","NA=Not Applicable",""
"aai_2_n","Integer","","Recommended","I check my appearance (e.g., in mirrors, by touching with my fingers, or by taking photos of myself).","1::5","1=Not at all; 2=Rarely; 3=Sometimes; 4=Most of the time; 5=All of the time",""
"aai_7_n","Integer","","Recommended","I avoid reflective surfaces, photos, or videos of myself.","1::5","1=Not at all; 2=Rarely; 3=Sometimes; 4=Most of the time; 5=All of the time",""
"aai_5_n","Integer","","Recommended","I think about how to camouflage or alter my appearance.","1::5","1=Not at all; 2=Rarely; 3=Sometimes; 4=Most of the time; 5=All of the time",""
