"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"subjectkey","GUID","","Required","The NDAR Global Unique Identifier (GUID) for research subject","NDAR*","",""
"src_subject_id","String","45","Required","Subject ID how it's defined in lab/project","","","randid,stepid"
"interview_date","Date","","Required","Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY","","",""
"interview_age","Integer","","Required","Age in months at the time of the interview/test/sampling/imaging.","0::1440","Age is rounded to chronological month. If the research participant is 15-days-old at time of interview, the appropriate value would be 0 months. If the participant is 16-days-old, the value would be 1 month.",""
"sex","String","20","Required","Sex of subject at birth","M;F; O; NR","M = Male; F = Female; O=Other; NR = Not reported","gender"
"visit","String","60","Recommended","Visit name","","",""
"dayscons","Integer","","Recommended","days since consent","","",""
"txmill","Integer","","Recommended","mental illness family problems","0;1;-7","0=No; 1=Yes; -7=Refused",""
"txalcuse","Integer","","Recommended","treatment for alcohol use","0;1;-7","0=No; 1=Yes; -7=Refused",""
"txdrugab","Integer","","Recommended","treatment for drug abuse","0;1;-7","0=No; 1=Yes; -7=Refused",""
"txrtaway","Integer","","Recommended","see clinician right away","0;1;-7","0=No; 1=Yes; -7=Refused",""
"txsoon","Integer","","Recommended","treatment as soon as wanted","0::3;-7","0=Never; 1=Sometimes; 2=Usually; 3=Always; -7=Refused",""
"callappt","Integer","","Recommended","call to make appointment","0;1;-7","0=No; 1=Yes; -7=Refused",""
"apptsoon","Integer","","Recommended","appointment for counseling","0::3;-7","0=Never; 1=Sometimes; 2=Usually; 3=Always; -7=Refused",""
"hlpphone","Integer","","Recommended","help by telephone","0;1;-7","0=No; 1=Yes; -7=Refused",""
"frqphone","Integer","","Recommended","advice by telephone","0::3;-7","0=Never; 1=Sometimes; 2=Usually; 3=Always; -7=Refused",""
"ervisits","Integer","","Recommended","emergency room or center","","",""
"txoffice","Integer","","Recommended","treatment for yourself","0::3;-7","0=None; 1=1-5; 2=6-10; 3=more than 10; -7=Refused",""
"courtesy","Integer","","Recommended","office staff with courtesy","0::3;-7","0=Never; 1=Sometimes; 2=Usually; 3=Always; -7=Refused",""
"waitgt15","Integer","","Recommended","how often did wait in office","0::3;-7","0=Never; 1=Sometimes; 2=Usually; 3=Always; -7=Refused",""
"hclisten","Integer","","Recommended","clinician listen carefully","0::3;-7","0=Never; 1=Sometimes; 2=Usually; 3=Always; -7=Refused",""
"hcexpln","Integer","","Recommended","clinicians explain things","0::3;-7","0=Never; 1=Sometimes; 2=Usually; 3=Always; -7=Refused",""
"hcrespct","Integer","","Recommended","clinicians show respect","0::3;-7","0=Never; 1=Sometimes; 2=Usually; 3=Always; -7=Refused",""
"hctime","Integer","","Recommended","clinicians spend enough time","0::3;-7","0=Never; 1=Sometimes; 2=Usually; 3=Always; -7=Refused",""
"txmeds","Integer","","Recommended","taken prescription medication","0;1;-7","0=No; 1=Yes; -7=Refused",""
"medrisks","Integer","","Recommended","clinician tell you about risks","0;1;-7","0=No; 1=Yes; -7=Refused",""
"hcsupprt","Integer","","Recommended","clinicians give you support","0::3;-7","0=Never; 1=Sometimes; 2=Usually; 3=Always; -7=Refused",""
"txinvolv","Integer","","Recommended","how often were you involved","0::3;-5;-7","0=Never; 1=Sometimes; 2=Usually; 3=Always; -5=No decisions; -7=Refused",""
"txhelped","Integer","","Recommended","helped by treatment","0::3;-7","0=Not at all; 1=Somewhat; 2=Quite a bit; 3=A great deal; -7=Refused",""
"txkind","Integer","","Recommended","different kinds of treatments","0;1;-7","0=No; 1=Yes; -7=Refused",""
"rtrefuse","Integer","","Recommended","right to refuse treatment","0;1;-7","0=No; 1=Yes; -7=Refused",""
"rateall","Integer","","Recommended","rating of all clinicians","0::10;-7","0=Worst treatment; 10=Best treatment; -7=Refused",""
"mainhc","Integer","","Recommended","main clinician","0;1;-7","0=No; 1=Yes; -7=Refused",""
"ratemtx","Integer","","Recommended","who provides most treatment","0::10;-7","0=Worst main clinician; 10=Best main clinician; -7=Refused",""
"nohealth","Integer","","Recommended","no health insurance","0;1;-7","0=No; 1=Yes; -7=Refused",""
"planall","Integer","","Recommended","health plan for all","0;1;-7","0=No; 1=Yes; -7=Refused",""
"inarow","Integer","","Recommended","covered by a health plan","1::5;-7","1=Less than 12 months; 2=12-24 months; 3=2-5 years; 4=5-10 years; 5=10 or more years; -7=Refused",""
"paidtx","Integer","","Recommended","paid for by health plan","0::2;-7","0=None; 1=All; 2=Only part; -7=Refused",""
"newhc","Integer","","Recommended","new clinician for treatment","0;1;-7","0=No; 1=Yes; -7=Refused",""
"happyhc","Integer","","Recommended","happy with health plan","0::2;-7","0=Not a problem; 1=A big problem; 2=A small problem; -7=Refused",""
"delaytx","Integer","","Recommended","delays in treatment","0::2;-7","0=Not a problem; 1=A big problem; 2=A small problem; -7=Refused",""
"allowvst","Integer","","Recommended","return to your clinician","0;1;-7","0=No; 1=Yes; -7=Refused",""
"paperwrk","Integer","","Recommended","paperwork for health plan","0;1;-7","0=No; 1=Yes; -7=Refused",""
"pwrkprob","Integer","","Recommended","problem with paperwork","0::2;-7","0=Not a problem; 1=A big problem; 2=A small problem; -7=Refused",""
"txprob","Integer","","Recommended","any problem in counseling","0::2;-7","0=Not a problem; 1=A big problem; 2=A small problem; -7=Refused",""
"infowrtn","Integer","","Recommended","information written materials","0;1;-7","0=No; 1=Yes; -7=Refused",""
"findinfo","Integer","","Recommended","find information","0::2;-7","0=Not a problem; 1=A big problem; 2=A small problem; -7=Refused",""
"custserv","Integer","","Recommended","call customer service","0;1;-7","0=No; 1=Yes; -7=Refused",""
"servhelp","Integer","","Recommended","problem to call service","0::2;-7","0=Not a problem; 1=A big problem; 2=A small problem; -7=Refused",""
"rateplan","Integer","","Recommended","worst health plan possible","0::10;-7","0=Worst plan; 10=Best plan; -7=Refused",""
"medmanag","Integer","","Recommended","medication management","0;1;-7","0=No; 1=Yes; -7=Refused",""
"outpat","Integer","","Recommended","outpatient group therapy","0;1;-7","0=No; 1=Yes; -7=Refused",""
"daytx","Integer","","Recommended","day treatment in hospital","0;1;-7","0=No; 1=Yes; -7=Refused",""
"inpatpsy","Integer","","Recommended","mental health services","0;1;-7","0=No; 1=Yes; -7=Refused",""
"grphome","Integer","","Recommended","residential group home","0;1;-7","0=No; 1=Yes; -7=Refused",""
"ratemntl","Integer","","Recommended","rate overall mental health","1::5;-7","1=Excellent; 2=Very good; 3=Good; 4=Fair; 5=Poor; -7=Refused",""
"ratehlth","Integer","","Recommended","rate overall health","1::8;-7","1=Excellent; 2=Very good; 3=Good; 4=Fair; 5=Poor; -7=Refused; 7=Bad; 8=Very Bad; 6=Moderate",""
"site","String","101","Recommended","Site","","Study Site","site_id,siteid"
"visits_feels","Integer","","Recommended","Feelings about the number of visits","1::3;9","1 = They were just right; 2 = There were too many; 3 = There were not enough                                                                                                                                                                                                                                                                      ","visits"
"adi_feels","Integer","","Recommended","Feelings about the ADI","1::3;9","1 = It seemed complete and well worth the time, I am glad it was done; 2 = It seemed too short and incomplete; 3 = It seemed too long and too detailed","adi"
"bldtst_feels","Integer","","Recommended","Feelings about the blood tests","1::3;9","1 = They seemed to be a necessary part of the treatment to follow safety issues; 2 = There were not enough of them to ensure safety; 3 = I felt my chld could have been treated without risk without getting the blood","bldtst"
"behavior_feels","Integer","","Recommended","Feelings about behavioral assessments","1::3;9","1 = They were very important; 2 = They were somewhat important; 3 = They were not important","behavior"
"sideeff_feels","Integer","","Recommended","Feelings about side effect assessments","1::3;9","1 = They were very important; 2 = They were somewhat important; 3 = They were not important","sideeff"
"learng_feels","Integer","","Recommended","Feelings about learning assessments","1::3;9","1 = They were very important; 2 = They were somewhat important; 3 = They were not important","learng"
"observe_feels","Integer","","Recommended","Feelings about playroom/observation","1::3;9","1 = They were very important; 2 = They were somewhat important; 3 = They were not important","observe"
"recomm","String","500","Recommended","Would you recommend this treatment to another parent of a child with an autism spectrum disorder/adolescent with an autism spectrum disorder??","","","recomd"
"doagain","Integer","","Recommended","If you had it to do all over again....","1::3;9","1 = Yes, definitely; 2 = Maybe; 3 = No","again"
"stdy_disliked","Integer","","Recommended","Aspects of study you did not like","1;0;9","1 = Yes; 0 = No","disliked"
"stdy_liked","Integer","","Recommended","Aspects of study you did like","1;0;9","1 = Yes; 0 = No","liked"
"study","String","100","Recommended","Study; The code for each individual study","","","studyid"
"daysrz","Integer","","Recommended","days since randomization","","","studyday"
"week","Float","","Recommended","Week in level/study","","99=week 10-week 14","interval"
"completed","Integer","","Recommended","Checks if completed","0::3","0=No; 1=Yes; 2=Yes, lost; 3=Unverified","frmcomp"
"ci_enrolled","Integer","","Recommended","Participant enrolled","0;1","0=No; 1=Yes","enrolled"
"psq_4","Integer","","Recommended","While the blood was being drawn, we took some additional blood for purposes of research on important clinical issues. How do you feel about extra blood being taken for research purposes?","1::3;999","1=Very glad it was done; 2=Did not mind; 3=Unnecessary",""
"psq_7","Integer","","Recommended","Would you recommend this study to other parents who have children with similar
problems?","1::3;999","1=Yes, definitely; 2=Maybe, some reservations; 3=No",""
"psq11","Integer","","Recommended","Did you participate in the Behavior Management Training Program (in addition to medication management)?","0;1;999","0=No, You have completed this questionnaire.
Do you have any other comments?; 1=Yes, Please Continue with Items 12-28",""
"psq12","Integer","","Recommended","The number of training sessions/appointments was","1::3;999","1=Too few; 2=Just right; 3=Too many",""
"psq13","Integer","","Recommended","The length of training sessions/appointments was generally","1::3;999","1=Too short; 2=Just right; 3=Too long",""
"psq14","Integer","","Recommended","The materials presented by the clinician were generally","1::3;999","1=Too easy; 2=Just right; 3=Too difficult",""
"psq15","Integer","","Recommended","The videotape examples were generally","1::3;999","1=Very helpful; 2=Somewhat helpful; 3=Not helpful",""
"psq16","Integer","","Recommended","The handouts were generally","1::3;999","1=Too easy; 2=Just right; 3=Too difficult",""
"psq17","Integer","","Recommended","The session on behavioral principles was","1::3;999","1=Very helpful; 2=Somewhat helpful; 3=Not helpful",""
"psq18","Integer","","Recommended","The sessions on prevention approaches were","1::3;999","1=Very helpful; 2=Somewhat helpful; 3=Not helpful",""
"psq19","Integer","","Recommended","The sessions on teaching my child to listen or comply were","1::3;999","1=Very helpful; 2=Somewhat helpful; 3=Not helpful",""
"psq20","Integer","","Recommended","The sessions on how to reward my child and when to pay attention to my child were","1::3;999","1=Very helpful; 2=Somewhat helpful; 3=Not helpful",""
"psq21","Integer","","Recommended","The sessions on how to teach my child were","1::3;999","1=Very helpful; 2=Somewhat helpful; 3=Not helpful",""
"psq22","Integer","","Recommended","The sessions on how to maintain and generalize my child's behavior change to other settings were","1::3;999","1=Very helpful; 2=Somewhat helpful; 3=Not helpful",""
