"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"subjectkey","GUID","","Required","The NDAR Global Unique Identifier (GUID) for research subject","NDAR*","",""
"src_subject_id","String","45","Required","Subject ID how it's defined in lab/project","","","CATIEID,id"
"interview_date","Date","","Required","Date on which the interview/genetic test/sampling/imaging/biospecimen was completed. MM/DD/YYYY","","",""
"interview_age","Integer","","Required","Age in months at the time of the interview/test/sampling/imaging.","0::1440","Age is rounded to chronological month. If the research participant is 15-days-old at time of interview, the appropriate value would be 0 months. If the participant is 16-days-old, the value would be 1 month.",""
"sex","String","20","Required","Sex of subject at birth","M;F; O; NR","M = Male; F = Female; O=Other; NR = Not reported","gender"
"visitid","Integer","","Recommended","MetaTrial Visit ID","","System variable: unique code for each type of visit -use to merge files",""
"visit","String","60","Recommended","Visit name","","e.g., Baseline, 6-Month Follow Up, Year 2, Daily",""
"truncvis","Integer","","Recommended","Truncated Visit Number","","""Created variable: provides a numeric visit number for all visits, including unscheduled and end of phase""",""
"phase_ct","String","20","Recommended","Current Phase. Phase patient was in at the time of the assessment Phase 4 refers to the follow-up phase.","Pre-Rand; Phase 1/1A; Phase 2; Phase 3; Phase 4; Phase 1B; Open-Choice Phase; Screening; Phase 1","",""
"visday","Integer","","Recommended","Number of days from study baseline to date of visit","","",""
"itaq01","Integer","","Recommended","""Have you at any time had mental (nerve, worry) problems that were different from most other people's?""","0::2","""0=The patient states that no problems existed and that treatment was completely unnecessary, or gives nonsensical answers; 1=The patient acknowledges only anxiety, sleep disturbances, arguing, or being upset, and elieves that treatment may not have been necessary; or states that he/she went along with treatment because important others felt he/she was ill and should be treated; 2=The patient acknowledges the presence of delusional beliefs, hallucinatory experiences or disorganized thoughts, and views these as serious problems which required substantial intervention""",""
"itaq02","Integer","","Recommended","Have you at any time needed treatment (hospitalization or outpatient care) for mental problems?","0::2","""0=The patient states that no problems existed and that treatment was completely unnecessary, or gives nonsensical answers; 1=The patient acknowledges only anxiety, sleep disturbances, arguing, or being upset, and elieves that treatment may not have been necessary; or states that he/she went along with treatment because important others felt he/she was ill and should be treated; 2=The patient acknowledges the presence of delusional beliefs, hallucinatory experiences or disorganized thoughts, and views these as serious problems which required substantial intervention""",""
"itaq03","Integer","","Recommended","""Do you now have mental (nerve, worry) problems?""","0::2","""0=The patient believes there never were any problems, there are no problems now, and there is certainly no need for treatment; 1= The patient states that all problems which had been present are now completely gone, and that there is no more need for concern. He or she is unclear as to why treatment is continuing but willing to go along if told to do so by his/her family or physician; 2=The patient acknowledges that some psychopathology is still present, or if symptoms have cleared, that the illness has been controlled but not completely cured. He or she views recovery as the happy result of successful treatment.""",""
"itaq04","Integer","","Recommended","Do you now need treatment (hospitalization or outpatient care) for mental problems?","0::2","""0 = The patient believes there never were any problems, there are no problems now, and there is certainly no need for treatment; 1= The patient states that all problems which had been present are now completely gone, and that there is no more need for concern. He or she is unclear as to why treatment is continuing but willing to go along if told to do so by his/her family or physician; 2=The patient acknowledges that some psychopathology is still present, or if symptoms have cleared, that the illness has been controlled but not completely cured. He or she views recovery as the happy result of successful treatment.""",""
"itaq05","Integer","","Recommended","""Is it possible that in the future you may have mental (nerve, worry) problems?""","0::2","""0=The patient assures us that there will be no mental problems in his/her future, and that maintenance treatment is completely unnecessary; 1=The patient is unsure about the possibility of relapse or the need for maintenance treatment, but will participate if told to do so by his/her family or physician; 2=The patient is aware that schizophrenia is a chronic illness, like diabetes or hypertension, and that maintenance treatment, including attendance at outpatient follow-up appointments is required to prevent relapse""",""
"itaq06","Integer","","Recommended","""Will you in the future need continued treatment (outpatient care or, possibly, hospitalization) for mental problems?""","0::2","""0=The patient assures us that there will be no mental problems in his/her future, and that maintenance treatment is completely unnecessary; 1=The patient is unsure about the possibility of relapse or the need for maintenance treatment, but will participate if told to do so by his/her family or physician; 2=The patient is aware that schizophrenia is a chronic illness, like diabetes or hypertension, and that maintenance treatment, including attendance at outpatient follow-up appointments is required to prevent relapse""",""
"itaq07","Integer","","Recommended","Have you at any time needed to take medications for mental problems (nerves or worry)?","0::2","""0 =The patient believes that medications have not been indicated, and certainly are not required in the future; 1= The patient states that medications were helpful in relieving anxieties, improving sleep, or diminishing irritability. He/she is unsure as to whether medications will be required on a regular basis in the future; 2=The patient views antipsychotic medications as having favorable therapeutic effects in alleviating delusions, hallucinations, or disorganized thoughts, and states that continued treatment will be required to prevent a recurrence of these symptoms.""",""
"itaq08","Integer","","Recommended","Do you now need to take medications for mental problems?","0::2","""0 =The patient believes that medications have not been indicated, and certainly are not required in the future; 1= The patient states that medications were helpful in relieving anxieties, improving sleep, or diminishing irritability. He/she is unsure as to whether medications will be required on a regular basis in the future; 2=The patient views antipsychotic medications as having favorable therapeutic effects in alleviating delusions, hallucinations, or disorganized thoughts, and states that continued treatment will be required to prevent a recurrence of these symptoms.""",""
"itaq09","Integer","","Recommended","Will you in the future need to take medications for mental problems?","0::2","""0 =The patient believes that medications have not been indicated, and certainly are not required in the future; 1= The patient states that medications were helpful in relieving anxieties, improving sleep, or diminishing irritability. He/she is unsure as to whether medications will be required on a regular basis in the future; 2=The patient views antipsychotic medications as having favorable therapeutic effects in alleviating delusions, hallucinations, or disorganized thoughts, and states that continued treatment will be required to prevent a recurrence of these symptoms.""",""
"itaq10","Integer","","Recommended","Will you take the medications?","0::2","""0 = The patient states that the medications are unnecessary and do no good, and that he/she will not take them; 1= The patient states that he/she probably will take medications after discharge because they help him/her to sleep or because his/her family or physician tell him/her to; 2=The patient states that he/she will take medications after discharge because he/she has a chronic psychiatric illness that the medication controls (or prevents relapse).""",""
"itaq11","Integer","","Recommended","Do the medications do you any good?","0::2","""0 = The patient states that the medications are unnecessary and do no good, and that he/she will not take them; 1= The patient states that he/she probably will take medications after discharge because they help him/her to sleep or because his/her family or physician tell him/her to; 2=The patient states that he/she will take medications after discharge because he/she has a chronic psychiatric illness that the medication controls (or prevents relapse).""",""
"itaq_ts","Integer","","Recommended","ITAQ Total Score","","20% missing data rule applied: Sum of ITAQ01-ITAQ11",""
"phase","Integer","","Recommended","Phase","","9 =follow up",""
"days_baseline","Integer","","Recommended","Days since baseline","","","date"
"site","String","101","Recommended","Site","","Study Site","siteid"
"substanc","Integer","","Recommended","An imbalance of certain substances in my brain is the cause of my problem","1::6;9;999","1 = Very Strongly Disagree;2 = Strongly Disagree;3 = Disagree;4 = Agree;5 = Strongly Agree;6 = Very Strongly Agree; 9=Unknown; 999=Skipped",""
"attitude","Integer","","Recommended","Pessimistic attitudes about many things are a cause of my problems","1::6;9;999","1 = Very Strongly Disagree;2 = Strongly Disagree;3 = Disagree;4 = Agree;5 = Strongly Agree;6 = Very Strongly Agree; 9=Unknown; 999=Skipped",""
"stress","Integer","","Recommended","Stressful or painful things that have happened are a cause of my problems.","1::6;9;999","1 = Very Strongly Disagree;2 = Strongly Disagree;3 = Disagree;4 = Agree;5 = Strongly Agree;6 = Very Strongly Agree; 9=Unknown; 999=Skipped",""
"blue","Integer","","Recommended","The cause of my problems comes from ""out of the blue""","1::6;9;999","1 = Very Strongly Disagree;2 = Strongly Disagree;3 = Disagree;4 = Agree;5 = Strongly Agree;6 = Very Strongly Agree; 9=Unknown; 999=Skipped",""
"illness_emo","Integer","","Recommended","An illness which affects me emotionally instead of physically is a caue of my problems","1::6;9;999","1 = Very Strongly Disagree;2 = Strongly Disagree;3 = Disagree;4 = Agree;5 = Strongly Agree;6 = Very Strongly Agree; 9=Unknown; 999=Skipped",""
"treatmt","Integer","","Recommended","Do you have a preference for which treatment you receive in this study?","1::3;999","1 = Medication only;2 = Combined medication and psychotherapy;3 = No preference ; 999=Skipped",""
